user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster,genres
2688,M,Male,25,25-34,17,Technician/Engineer,54915,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2689,M,Male,25,25-34,12,Programmer,27511,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2730,M,Male,35,35-44,11,Lawyer,48640,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2748,M,Male,25,25-34,4,College/Grad Student,85719,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2812,M,Male,25,25-34,17,Technician/Engineer,60607,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2859,M,Male,18,18-24,1,Academic/Educator,95814,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2874,F,Female,35,35-44,20,Writer,20036,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2944,F,Female,18,18-24,4,College/Grad Student,48104,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
2999,M,Male,25,25-34,7,Executive/Managerial,33813,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3033,M,Male,18,18-24,4,College/Grad Student,02906,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3051,M,Male,18,18-24,17,Technician/Engineer,94063,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3138,M,Male,35,35-44,17,Technician/Engineer,46229,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3154,F,Female,25,25-34,4,College/Grad Student,95616,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3158,M,Male,25,25-34,15,Scientist,15217,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3192,M,Male,18,18-24,4,College/Grad Student,02912,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3274,M,Male,25,25-34,20,Writer,02062,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3309,M,Male,25,25-34,17,Technician/Engineer,20707,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3313,M,Male,35,35-44,20,Writer,90292,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3390,F,Female,45,45-49,20,Writer,02476,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3445,F,Female,35,35-44,20,Writer,92009,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3484,M,Male,18,18-24,4,College/Grad Student,28403,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3608,F,Female,35,35-44,9,Homemaker,02879,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3609,F,Female,25,25-34,17,Technician/Engineer,48239,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3652,M,Male,25,25-34,12,Programmer,94608,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3676,F,Female,35,35-44,12,Programmer,48109,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3691,M,Male,25,25-34,7,Executive/Managerial,21030,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3724,M,Male,35,35-44,6,Doctor/Health Care,77083,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3726,M,Male,25,25-34,17,Technician/Engineer,92882,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3759,M,Male,35,35-44,6,Doctor/Health Care,54751,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3769,M,Male,25,25-34,15,Scientist,02446,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3777,M,Male,18,18-24,4,College/Grad Student,23112,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3793,M,Male,18,18-24,4,College/Grad Student,21093,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3824,M,Male,25,25-34,17,Technician/Engineer,32308,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3833,M,Male,25,25-34,1,Academic/Educator,68516,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3871,M,Male,18,18-24,4,College/Grad Student,64468,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
3953,M,Male,25,25-34,12,Programmer,55117,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4036,M,Male,25,25-34,1,Academic/Educator,46530,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4096,M,Male,25,25-34,15,Scientist,60004,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4118,M,Male,25,25-34,3,Clerical/Admin,91221,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4126,M,Male,25,25-34,17,Technician/Engineer,53188,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4133,M,Male,45,45-49,4,College/Grad Student,77009,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4194,M,Male,18,18-24,4,College/Grad Student,60637,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4294,M,Male,1,Under 18,10,K-12 Student,75633,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4352,M,Male,18,18-24,4,College/Grad Student,11010,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4360,F,Female,25,25-34,9,Homemaker,98001,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4446,M,Male,18,18-24,18,Tradesman/Craftsman,60435,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4449,M,Male,25,25-34,12,Programmer,27513,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4473,M,Male,35,35-44,1,Academic/Educator,94121,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4478,M,Male,1,Under 18,12,Programmer,02138,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4489,M,Male,18,18-24,4,College/Grad Student,78613,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4509,M,Male,25,25-34,7,Executive/Managerial,38261,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4517,F,Female,18,18-24,1,Academic/Educator,48067,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4541,M,Male,1,Under 18,10,K-12 Student,55427,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4575,F,Female,1,Under 18,10,K-12 Student,03608,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4589,M,Male,25,25-34,17,Technician/Engineer,02139,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4610,F,Female,25,25-34,4,College/Grad Student,53951,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4656,M,Male,25,25-34,17,Technician/Engineer,94041,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4658,M,Male,25,25-34,4,College/Grad Student,99163,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4718,M,Male,35,35-44,7,Executive/Managerial,03885,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4796,M,Male,35,35-44,7,Executive/Managerial,98103,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4830,M,Male,1,Under 18,10,K-12 Student,55317,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4867,M,Male,25,25-34,16,Self-Employed,04101,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4909,F,Female,35,35-44,12,Programmer,94014,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4915,M,Male,25,25-34,12,Programmer,91423,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4916,M,Male,18,18-24,20,Writer,85054,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4942,M,Male,45,45-49,12,Programmer,40515,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
4983,F,Female,45,45-49,16,Self-Employed,55116,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5032,M,Male,18,18-24,17,Technician/Engineer,02139,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5061,F,Female,18,18-24,19,Unemployed,05070,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5090,F,Female,35,35-44,19,Unemployed,75069,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5114,F,Female,1,Under 18,10,K-12 Student,22932,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5124,M,Male,35,35-44,2,Artist,20818,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5137,M,Male,18,18-24,18,Tradesman/Craftsman,65265,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5183,F,Female,18,18-24,20,Writer,45202,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5232,M,Male,25,25-34,4,College/Grad Student,14607,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5251,F,Female,25,25-34,17,Technician/Engineer,97330,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5301,M,Male,25,25-34,17,Technician/Engineer,00693,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5322,M,Male,35,35-44,17,Technician/Engineer,97330,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5412,M,Male,25,25-34,12,Programmer,97330,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5457,M,Male,18,18-24,12,Programmer,55405,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5575,M,Male,35,35-44,7,Executive/Managerial,19808,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5615,M,Male,35,35-44,7,Executive/Managerial,07028,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5676,M,Male,25,25-34,20,Writer,78746,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5705,F,Female,18,18-24,4,College/Grad Student,90024,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
5706,M,Male,18,18-24,17,Technician/Engineer,08550,4,"['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Adventure', 'Romance', ""Children's"", 'Animation', 'Horror', 'Crime', 'Musical', 'War', 'Fantasy', 'Mystery', 'Western', 'Film-Noir', 'Documentary']"
