user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster
4601,M,Male,35,35-44,14,Sales/Marketing,55415,14
4704,M,Male,18,18-24,20,Writer,02601,14
4715,M,Male,25,25-34,2,Artist,97205,14
4747,M,Male,18,18-24,4,College/Grad Student,26201,14
4810,M,Male,18,18-24,12,Programmer,80526,14
4855,M,Male,25,25-34,12,Programmer,90034,14
4889,M,Male,18,18-24,4,College/Grad Student,63108,14
4901,M,Male,25,25-34,7,Executive/Managerial,11228,14
4965,M,Male,1,Under 18,10,K-12 Student,63123-1507,14
5084,M,Male,18,18-24,4,College/Grad Student,10013,14
5118,M,Male,1,Under 18,10,K-12 Student,95123,14
5121,M,Male,25,25-34,7,Executive/Managerial,91608,14
5143,M,Male,18,18-24,4,College/Grad Student,44502,14
5169,F,Female,50,50-55,4,College/Grad Student,53562,14
5173,M,Male,1,Under 18,10,K-12 Student,60423,14
5177,M,Male,45,45-49,14,Sales/Marketing,30005,14
5219,M,Male,18,18-24,4,College/Grad Student,94706,14
5345,F,Female,25,25-34,17,Technician/Engineer,80003,14
5347,M,Male,25,25-34,6,Doctor/Health Care,53705,14
5403,M,Male,1,Under 18,10,K-12 Student,59801,14
5426,M,Male,25,25-34,14,Sales/Marketing,95821,14
5449,M,Male,18,18-24,12,Programmer,01702,14
5490,M,Male,45,45-49,17,Technician/Engineer,80907,14
5516,F,Female,50,50-55,16,Self-Employed,98257,14
5520,M,Male,45,45-49,1,Academic/Educator,18901,14
5531,M,Male,50,50-55,17,Technician/Engineer,09056,14
5555,M,Male,1,Under 18,10,K-12 Student,37830,14
5561,F,Female,25,25-34,3,Clerical/Admin,74075,14
5570,M,Male,25,25-34,1,Academic/Educator,07666,14
5580,M,Male,45,45-49,7,Executive/Managerial,01581,14
5593,M,Male,50,50-55,16,Self-Employed,90210,14
5620,M,Male,35,35-44,14,Sales/Marketing,55330,14
5624,M,Male,25,25-34,7,Executive/Managerial,19380,14
5645,M,Male,25,25-34,2,Artist,87123,14
5648,M,Male,25,25-34,17,Technician/Engineer,48473,14
5649,F,Female,18,18-24,4,College/Grad Student,90025,14
5655,F,Female,25,25-34,6,Doctor/Health Care,77054,14
5663,F,Female,35,35-44,20,Writer,75093,14
5683,F,Female,18,18-24,9,Homemaker,94538,14
5726,M,Male,25,25-34,1,Academic/Educator,77845,14
5758,F,Female,50,50-55,1,Academic/Educator,29642,14
5776,M,Male,18,18-24,12,Programmer,97205,14
5824,M,Male,18,18-24,12,Programmer,18052,14
5827,M,Male,25,25-34,2,Artist,55118,14
5847,F,Female,18,18-24,4,College/Grad Student,02464,14
5872,M,Male,25,25-34,17,Technician/Engineer,61265,14
5874,M,Male,25,25-34,4,College/Grad Student,01002,14
5908,M,Male,25,25-34,4,College/Grad Student,19711,14
5917,F,Female,50,50-55,1,Academic/Educator,94550,14
5982,M,Male,35,35-44,1,Academic/Educator,56082,14
6011,M,Male,35,35-44,15,Scientist,80538,14
136,M,Male,18,18-24,2,Artist,21202,15
165,M,Male,18,18-24,16,Self-Employed,98502,15
278,M,Male,45,45-49,18,Tradesman/Craftsman,60482,15
390,M,Male,25,25-34,4,College/Grad Student,55405,15
601,F,Female,18,18-24,20,Writer,06320,15
621,M,Male,18,18-24,4,College/Grad Student,93560,15
667,M,Male,25,25-34,18,Tradesman/Craftsman,98438,15
705,M,Male,25,25-34,4,College/Grad Student,48065,15
749,M,Male,35,35-44,18,Tradesman/Craftsman,56303,15
808,M,Male,25,25-34,7,Executive/Managerial,85226,15
830,M,Male,35,35-44,7,Executive/Managerial,60657,15
858,M,Male,35,35-44,14,Sales/Marketing,10013,15
859,M,Male,25,25-34,12,Programmer,10128,15
977,M,Male,25,25-34,2,Artist,80110,15
1115,F,Female,25,25-34,1,Academic/Educator,60551,15
1146,F,Female,18,18-24,16,Self-Employed,80260,15
1152,M,Male,18,18-24,4,College/Grad Student,30328,15
1186,M,Male,18,18-24,19,Unemployed,98502,15
1356,F,Female,18,18-24,4,College/Grad Student,91706,15
1370,M,Male,35,35-44,2,Artist,92821,15
1593,M,Male,25,25-34,16,Self-Employed,78411,15
1626,M,Male,18,18-24,4,College/Grad Student,10010,15
1802,M,Male,18,18-24,4,College/Grad Student,22903,15
2055,M,Male,50,50-55,11,Lawyer,49008,15
2056,M,Male,25,25-34,4,College/Grad Student,56301,15
2101,M,Male,25,25-34,16,Self-Employed,48309,15
2109,M,Male,25,25-34,16,Self-Employed,13090,15
2352,M,Male,50,50-55,13,Retired,41076,15
2444,F,Female,45,45-49,4,College/Grad Student,42420,15
2451,M,Male,45,45-49,12,Programmer,37853,15
2590,M,Male,18,18-24,4,College/Grad Student,94044,15
2625,M,Male,35,35-44,7,Executive/Managerial,61910,15
2852,M,Male,25,25-34,12,Programmer,98037,15
2910,M,Male,1,Under 18,19,Unemployed,75602,15
2929,M,Male,18,18-24,2,Artist,60614,15
3081,M,Male,25,25-34,7,Executive/Managerial,77252,15
3198,M,Male,25,25-34,12,Programmer,94110,15
3356,M,Male,35,35-44,7,Executive/Managerial,95031,15
3528,M,Male,35,35-44,5,Customer Service,41144,15
3547,M,Male,35,35-44,16,Self-Employed,94108,15
3661,M,Male,35,35-44,12,Programmer,08852,15
3771,M,Male,25,25-34,1,Academic/Educator,14982,15
3801,M,Male,18,18-24,12,Programmer,36115,15
3804,M,Male,25,25-34,6,Doctor/Health Care,06511,15
3806,M,Male,18,18-24,4,College/Grad Student,55104,15
3807,F,Female,35,35-44,19,Unemployed,32095,15
3844,M,Male,18,18-24,4,College/Grad Student,73071,15
3889,M,Male,45,45-49,6,Doctor/Health Care,66203,15
3961,M,Male,25,25-34,1,Academic/Educator,45230,15
4009,M,Male,18,18-24,7,Executive/Managerial,44039,15
4114,M,Male,35,35-44,14,Sales/Marketing,48187,15
4121,M,Male,45,45-49,7,Executive/Managerial,08876,15
4123,F,Female,25,25-34,4,College/Grad Student,46807,15
4177,M,Male,35,35-44,17,Technician/Engineer,90680,15
4260,M,Male,25,25-34,16,Self-Employed,59079,15
4334,M,Male,25,25-34,1,Academic/Educator,70458,15
4337,M,Male,18,18-24,20,Writer,76135,15
4364,M,Male,25,25-34,18,Tradesman/Craftsman,98001,15
4514,M,Male,18,18-24,3,Clerical/Admin,48604,15
4837,M,Male,25,25-34,5,Customer Service,46254,15
5040,M,Male,45,45-49,12,Programmer,44312,15
5554,M,Male,25,25-34,1,Academic/Educator,92116,15
5597,F,Female,18,18-24,4,College/Grad Student,95008,15
5698,M,Male,35,35-44,14,Sales/Marketing,55418,15
5738,M,Male,25,25-34,12,Programmer,55406,15
5947,F,Female,45,45-49,16,Self-Employed,97215,15
